Order ID,Region,Category,Date,Revenue,Cost,Discount,Units Sold,Profit
ORD-007293,South,Electronics,2025-09-27,565.64,399.05,0.13,3,166.59
ORD-007294,South,Furniture,2025-09-13,1051.51,807.57,0.24,5,243.94
ORD-007295,South,Groceries,2025-09-10,62.9,48.77,0.05,2,14.13
ORD-007296,South,Furniture,2025-09-07,660.15,508.33,0.34,3,151.82
ORD-007297,South,Electronics,2025-09-04,631.12,435.09,0.21,3,196.03
ORD-007298,South,Furniture,2025-09-17,773.46,509.62,0.04,4,263.84
ORD-007299,South,Clothing,2025-09-28,109.21,71.13,0.31,2,38.08
ORD-007300,South,Electronics,2025-09-20,797.27,457.4,0.23,3,339.87
ORD-007301,South,Electronics,2025-09-24,554.57,341.55,0.24,3,213.02
ORD-007302,South,Furniture,2025-09-04,726.56,554.07,0.35,5,172.49
ORD-007303,South,Clothing,2025-09-01,191.31,106.19,0.06,3,85.12
ORD-007304,South,Electronics,2025-09-18,200.08,127.71,0.18,1,72.37
ORD-007305,South,Clothing,2025-09-17,307.57,167.47,0.01,5,140.1
ORD-007306,South,Furniture,2025-09-12,339.24,232.42,0.04,2,106.82
ORD-007307,South,Electronics,2025-09-19,433.45,282.83,0.05,2,150.62
ORD-007308,South,Clothing,2025-09-11,202.25,119.23,0.16,3,83.02
ORD-007309,South,Clothing,2025-09-04,266.68,143.11,0.35,4,123.57
ORD-007310,South,Groceries,2025-09-20,45.14,29.94,0.29,1,15.2
ORD-007311,South,Electronics,2025-09-08,239.24,143.04,0.3,1,96.2
ORD-007312,South,Clothing,2025-09-24,128.19,73.46,0.23,2,54.73
ORD-007313,South,Groceries,2025-09-21,126.8,104.61,0.24,3,22.19
ORD-007314,South,Groceries,2025-09-08,151.06,122.64,0.01,4,28.42
ORD-007315,South,Furniture,2025-09-15,386.27,244.69,0.18,2,141.58
ORD-007316,South,Furniture,2025-09-12,1083.89,762.76,0.14,5,321.13
ORD-007317,East,Electronics,2025-10-09,408.75,287.24,0.31,2,121.51
ORD-007318,East,Clothing,2025-10-09,198.5,120.06,0.19,4,78.44
ORD-007319,East,Electronics,2025-10-04,1080.62,710.33,0.05,5,370.29
ORD-007320,East,Groceries,2025-10-12,108.16,88.25,0.03,3,19.91
ORD-007321,East,Groceries,2025-10-21,117.16,79.73,0.29,4,37.43
ORD-007322,East,Electronics,2025-10-04,716.62,408.47,0.19,3,308.15
ORD-007323,East,Furniture,2025-10-01,903.34,557.23,0.34,5,346.11
ORD-007324,East,Electronics,2025-10-20,210.48,142.64,0.12,1,67.84
ORD-007325,East,Electronics,2025-10-15,1058.02,714.24,0.02,5,343.78
ORD-007326,East,Clothing,2025-10-04,126.22,76.05,0.04,2,50.17
ORD-007327,East,Groceries,2025-10-18,161.98,106.45,0.27,5,55.53
ORD-007328,East,Groceries,2025-10-03,35.59,27.18,0.15,1,8.41
ORD-007329,East,Furniture,2025-10-12,894.5,575.51,0.14,5,318.99
ORD-007330,East,Electronics,2025-10-01,778.53,441.03,0.02,3,337.5
ORD-007331,East,Groceries,2025-10-28,167.79,112.94,0.22,5,54.85
ORD-007332,East,Clothing,2025-10-22,208.61,120.71,0.1,3,87.9
ORD-007333,East,Clothing,2025-10-10,60.7,37.2,0.3,1,23.5
ORD-007334,East,Groceries,2025-10-20,68.78,55.57,0.07,2,13.21
ORD-007335,East,Electronics,2025-10-13,690.25,401.14,0.1,3,289.11
ORD-007336,East,Electronics,2025-10-18,581.57,371.36,0.16,3,210.21
ORD-007337,East,Groceries,2025-10-12,127.92,96.19,0.25,4,31.73
ORD-007338,East,Clothing,2025-10-02,287.57,168.93,0.32,4,118.64
ORD-007339,East,Furniture,2025-10-14,635.55,439.69,0.17,3,195.86
ORD-007340,East,Groceries,2025-10-25,155.89,125.36,0.3,5,30.53
ORD-007341,East,Groceries,2025-10-11,93.69,76.63,0.2,3,17.06
ORD-007342,East,Furniture,2025-10-12,764.39,494.33,0.1,5,270.06
ORD-007343,East,Furniture,2025-10-15,170.53,106.58,0.0,1,63.95
ORD-007344,East,Furniture,2025-10-06,924.98,633.85,0.12,5,291.13
ORD-007345,East,Furniture,2025-10-18,398.36,294.0,0.05,2,104.36
ORD-007346,East,Furniture,2025-10-10,817.51,596.14,0.28,5,221.37
ORD-007347,East,Furniture,2025-10-05,417.25,289.32,0.21,2,127.93
ORD-007348,East,Furniture,2025-10-12,610.82,428.24,0.3,3,182.58
ORD-007349,East,Clothing,2025-10-14,248.72,130.47,0.07,5,118.25
ORD-007350,East,Electronics,2025-10-04,1163.57,708.08,0.01,5,455.49
ORD-007351,East,Furniture,2025-10-22,661.3,506.16,0.3,4,155.14
ORD-007352,East,Groceries,2025-10-19,129.97,93.32,0.24,4,36.65
ORD-007353,East,Electronics,2025-10-06,599.96,385.81,0.03,3,214.15
ORD-007354,East,Electronics,2025-10-13,881.85,614.54,0.04,3,267.31
ORD-007355,East,Electronics,2025-10-04,1161.69,744.17,0.26,5,417.52
ORD-007356,East,Furniture,2025-10-03,547.55,365.96,0.25,3,181.59
ORD-007357,East,Furniture,2025-10-27,348.71,269.05,0.08,2,79.66
ORD-007358,East,Furniture,2025-10-01,190.82,123.26,0.08,1,67.56
ORD-007359,East,Furniture,2025-10-22,456.36,343.62,0.26,3,112.74
ORD-007360,East,Groceries,2025-10-01,112.74,81.37,0.17,4,31.37
ORD-007361,East,Furniture,2025-10-01,763.02,524.82,0.27,4,238.2
ORD-007362,East,Groceries,2025-10-05,143.39,108.59,0.13,4,34.8
ORD-007363,East,Electronics,2025-10-11,918.03,540.52,0.02,5,377.51
ORD-007364,East,Electronics,2025-10-15,440.01,283.83,0.31,2,156.18
ORD-007365,East,Electronics,2025-10-06,659.04,467.99,0.18,3,191.05
ORD-007366,East,Clothing,2025-10-25,264.05,170.75,0.1,3,93.3
ORD-007367,East,Furniture,2025-10-27,713.51,529.95,0.32,4,183.56
ORD-007368,East,Clothing,2025-10-20,72.37,41.33,0.09,1,31.04
ORD-007369,East,Clothing,2025-10-28,227.02,125.41,0.29,4,101.61
ORD-007370,East,Electronics,2025-10-17,842.74,595.56,0.21,4,247.18
ORD-007371,East,Clothing,2025-10-11,142.61,79.52,0.01,3,63.09
ORD-007372,East,Groceries,2025-10-02,142.63,103.64,0.02,4,38.99
ORD-007373,East,Electronics,2025-10-03,954.35,626.5,0.2,4,327.85
ORD-007374,East,Furniture,2025-10-24,361.13,262.92,0.21,2,98.21
ORD-007375,East,Clothing,2025-10-07,118.87,67.19,0.26,2,51.68
ORD-007376,East,Furniture,2025-10-27,647.93,438.74,0.05,4,209.19
ORD-007377,East,Clothing,2025-10-14,66.9,40.72,0.03,1,26.18
ORD-007378,East,Clothing,2025-10-24,71.57,40.28,0.25,1,31.29
ORD-007379,East,Clothing,2025-10-26,64.43,42.13,0.31,1,22.3
ORD-007380,East,Electronics,2025-10-21,641.35,381.24,0.22,3,260.11
ORD-007381,East,Electronics,2025-10-03,729.77,514.88,0.01,3,214.89
ORD-007382,East,Electronics,2025-10-03,1101.41,773.07,0.17,5,328.34
ORD-007383,East,Clothing,2025-10-12,410.9,243.08,0.33,5,167.82
ORD-007384,East,Clothing,2025-10-27,69.71,45.27,0.12,1,24.44
ORD-007385,East,Clothing,2025-10-18,49.38,29.37,0.06,1,20.01
ORD-007386,East,Groceries,2025-10-13,72.94,56.51,0.25,2,16.43
ORD-007387,East,Electronics,2025-10-10,374.06,256.36,0.11,2,117.7
ORD-007388,East,Electronics,2025-10-21,259.79,181.04,0.28,1,78.75
ORD-007389,East,Groceries,2025-10-10,133.31,100.42,0.07,4,32.89
ORD-007390,East,Electronics,2025-10-12,196.73,119.61,0.1,1,77.12
ORD-007391,East,Electronics,2025-10-20,199.59,132.85,0.26,1,66.74
ORD-007392,East,Clothing,2025-10-26,112.35,61.04,0.11,2,51.31
ORD-007393,East,Clothing,2025-10-22,230.86,152.71,0.3,3,78.15
ORD-007394,East,Groceries,2025-10-06,104.69,76.14,0.13,3,28.55
ORD-007395,East,Electronics,2025-10-04,509.02,325.88,0.21,2,183.14
ORD-007396,East,Electronics,2025-10-27,254.06,168.21,0.11,1,85.85
ORD-007397,East,Electronics,2025-10-17,734.69,520.07,0.02,3,214.62
ORD-007398,East,Electronics,2025-10-11,638.31,444.37,0.08,3,193.94
ORD-007399,East,Furniture,2025-10-16,733.33,551.43,0.3,4,181.9
ORD-007400,East,Furniture,2025-10-07,896.86,694.43,0.1,4,202.43
ORD-007401,East,Electronics,2025-10-01,237.88,152.83,0.05,1,85.05
ORD-007402,East,Electronics,2025-10-19,468.77,278.52,0.21,2,190.25
ORD-007403,East,Electronics,2025-10-01,217.43,131.08,0.04,1,86.35
ORD-007404,East,Electronics,2025-10-05,989.14,675.54,0.06,5,313.6
ORD-007405,East,Clothing,2025-10-07,298.65,167.54,0.05,5,131.11
ORD-007406,East,Furniture,2025-10-05,419.03,280.6,0.23,2,138.43
ORD-007407,East,Electronics,2025-10-08,188.97,113.46,0.06,1,75.51
ORD-007408,East,Furniture,2025-10-01,166.76,108.36,0.05,1,58.4
ORD-007409,East,Clothing,2025-10-24,161.67,89.89,0.18,3,71.78
ORD-007410,East,Groceries,2025-10-14,163.15,125.58,0.3,5,37.57
ORD-007411,East,Electronics,2025-10-26,1117.8,759.75,0.33,4,358.05
ORD-007412,East,Clothing,2025-10-17,121.61,77.96,0.26,2,43.65
ORD-007413,East,Furniture,2025-10-17,356.79,218.96,0.25,2,137.83
ORD-007414,East,Furniture,2025-10-24,146.62,102.83,0.04,1,43.79
ORD-007415,East,Clothing,2025-10-22,148.81,89.65,0.12,2,59.16
ORD-007416,East,Clothing,2025-10-26,116.86,69.62,0.26,2,47.24
ORD-007417,East,Furniture,2025-10-17,195.7,148.84,0.03,1,46.86
ORD-007418,East,Furniture,2025-10-18,210.05,138.03,0.05,1,72.02
ORD-007419,East,Furniture,2025-10-14,729.73,563.57,0.11,4,166.16
ORD-007420,East,Electronics,2025-10-02,756.59,435.87,0.14,3,320.72
ORD-007421,East,Electronics,2025-10-16,427.47,278.15,0.35,2,149.32
ORD-007422,East,Groceries,2025-10-12,91.18,70.27,0.13,2,20.91
ORD-007423,East,Clothing,2025-10-17,129.85,75.59,0.3,2,54.26
ORD-007424,East,Furniture,2025-10-20,715.12,496.27,0.1,5,218.85
ORD-007425,East,Furniture,2025-10-04,648.2,408.02,0.32,3,240.18
ORD-007426,East,Clothing,2025-10-06,111.22,69.76,0.25,2,41.46
ORD-007427,East,Electronics,2025-10-15,371.53,229.02,0.2,2,142.51
ORD-007428,East,Electronics,2025-10-25,539.57,328.41,0.12,3,211.16
ORD-007429,East,Electronics,2025-10-25,205.05,139.81,0.29,1,65.24
ORD-007430,East,Electronics,2025-10-22,243.96,149.31,0.31,1,94.65
ORD-007431,East,Furniture,2025-10-02,704.78,510.16,0.22,4,194.62
ORD-007432,East,Furniture,2025-10-20,397.79,274.85,0.08,2,122.94
ORD-007433,East,Clothing,2025-10-23,208.53,109.67,0.27,3,98.86
ORD-007434,East,Electronics,2025-10-10,247.24,156.61,0.04,1,90.63
ORD-007435,East,Clothing,2025-10-05,52.5,33.22,0.06,1,19.28
ORD-007436,East,Clothing,2025-10-19,51.61,32.27,0.14,1,19.34
ORD-007437,East,Clothing,2025-10-19,216.05,127.46,0.29,3,88.59
ORD-007438,East,Electronics,2025-10-27,402.5,226.94,0.07,2,175.56
ORD-007439,East,Groceries,2025-10-23,33.3,27.0,0.09,1,6.3
ORD-007440,East,Electronics,2025-10-04,244.51,155.92,0.05,1,88.59
ORD-007441,East,Electronics,2025-10-11,250.57,162.12,0.18,1,88.45
ORD-007442,East,Electronics,2025-10-01,454.1,307.79,0.17,2,146.31
ORD-007443,East,Furniture,2025-10-27,556.27,372.0,0.3,3,184.27
ORD-007444,East,Furniture,2025-10-15,398.86,273.22,0.31,2,125.64
ORD-007445,East,Electronics,2025-10-12,968.69,646.44,0.09,4,322.25
ORD-007446,East,Furniture,2025-10-25,989.46,605.93,0.2,5,383.53
ORD-007447,East,Furniture,2025-10-02,568.22,370.85,0.09,3,197.37
ORD-007448,East,Clothing,2025-10-09,189.54,106.24,0.33,4,83.3
ORD-007449,East,Clothing,2025-10-12,200.93,114.06,0.03,4,86.87
ORD-007450,East,Furniture,2025-10-16,468.46,318.68,0.25,2,149.78
ORD-007451,East,Groceries,2025-10-26,130.55,99.39,0.19,4,31.16
ORD-007452,East,Furniture,2025-10-21,608.45,464.85,0.1,4,143.6
ORD-007453,East,Electronics,2025-10-08,1114.12,726.94,0.12,5,387.18
ORD-007454,East,Clothing,2025-10-17,208.8,118.41,0.12,3,90.39
ORD-007455,East,Electronics,2025-10-13,789.98,466.64,0.34,4,323.34
ORD-007456,East,Electronics,2025-10-23,404.01,282.13,0.18,2,121.88
ORD-007457,East,Clothing,2025-10-02,62.06,39.33,0.04,1,22.73
ORD-007458,East,Clothing,2025-10-09,150.89,92.93,0.03,3,57.96
ORD-007459,East,Clothing,2025-10-26,217.45,121.49,0.0,4,95.96
ORD-007460,West,Clothing,2025-10-26,51.78,28.15,0.01,1,23.63
ORD-007461,West,Electronics,2025-10-15,864.88,511.62,0.27,4,353.26
ORD-007462,West,Furniture,2025-10-25,673.48,510.37,0.14,3,163.11
ORD-007463,West,Furniture,2025-10-06,632.36,453.25,0.34,4,179.11
ORD-007464,West,Clothing,2025-10-12,257.28,158.62,0.07,4,98.66
ORD-007465,West,Electronics,2025-10-03,707.69,436.82,0.33,4,270.87
ORD-007466,West,Furniture,2025-10-20,160.05,121.74,0.06,1,38.31
ORD-007467,West,Electronics,2025-10-05,958.36,557.79,0.23,4,400.57
ORD-007468,West,Furniture,2025-10-27,846.39,622.2,0.24,4,224.19
ORD-007469,West,Electronics,2025-10-03,194.1,135.83,0.03,1,58.27
ORD-007470,West,Furniture,2025-10-23,385.65,296.95,0.33,2,88.7
ORD-007471,West,Electronics,2025-10-18,226.08,141.61,0.31,1,84.47
ORD-007472,West,Electronics,2025-10-27,1320.03,873.71,0.12,5,446.32
ORD-007473,West,Electronics,2025-10-13,748.7,420.1,0.02,3,328.6
ORD-007474,West,Clothing,2025-10-01,274.33,170.11,0.06,4,104.22
ORD-007475,West,Electronics,2025-10-01,202.91,120.33,0.04,1,82.58
ORD-007476,West,Furniture,2025-10-04,684.53,503.13,0.23,4,181.4
ORD-007477,West,Furniture,2025-10-27,946.88,677.23,0.15,5,269.65
ORD-007478,West,Electronics,2025-10-12,706.58,502.81,0.33,3,203.77
ORD-007479,West,Electronics,2025-10-28,218.79,145.21,0.32,1,73.58
ORD-007480,West,Electronics,2025-10-12,190.22,109.21,0.25,1,81.01
ORD-007481,West,Clothing,2025-10-25,104.83,65.05,0.03,2,39.78
ORD-007482,West,Groceries,2025-10-14,28.22,22.61,0.18,1,5.61
ORD-007483,West,Furniture,2025-10-14,195.85,143.74,0.28,1,52.11
ORD-007484,West,Electronics,2025-10-10,247.96,142.15,0.26,1,105.81
ORD-007485,West,Furniture,2025-10-01,728.62,487.91,0.25,4,240.71
ORD-007486,West,Electronics,2025-10-01,1009.74,632.36,0.26,5,377.38
ORD-007487,West,Clothing,2025-10-01,291.83,172.74,0.28,4,119.09
ORD-007488,West,Electronics,2025-10-21,435.78,285.25,0.14,2,150.53
ORD-007489,West,Electronics,2025-10-06,737.37,481.95,0.2,3,255.42
ORD-007490,West,Furniture,2025-10-03,954.95,684.94,0.04,5,270.01
ORD-007491,West,Groceries,2025-10-03,30.9,21.7,0.3,1,9.2
ORD-007492,West,Groceries,2025-10-10,84.98,69.74,0.21,3,15.24
ORD-007493,West,Electronics,2025-10-22,333.64,200.44,0.29,2,133.2
ORD-007494,West,Groceries,2025-10-02,178.02,124.32,0.31,5,53.7
ORD-007495,West,Groceries,2025-10-26,94.43,62.04,0.19,3,32.39
ORD-007496,West,Electronics,2025-10-04,646.96,432.14,0.24,3,214.82
ORD-007497,West,Clothing,2025-10-02,233.12,138.27,0.11,4,94.85
ORD-007498,West,Clothing,2025-10-23,188.71,120.6,0.2,4,68.11
ORD-007499,West,Clothing,2025-10-25,50.14,30.42,0.12,1,19.72
ORD-007500,West,Furniture,2025-10-24,822.3,608.95,0.28,4,213.35
ORD-007501,West,Clothing,2025-10-22,76.82,44.82,0.19,1,32.0
ORD-007502,West,Furniture,2025-10-17,402.36,304.75,0.29,2,97.61
ORD-007503,West,Groceries,2025-10-23,118.67,82.38,0.3,3,36.29
ORD-007504,West,Electronics,2025-10-21,902.24,579.99,0.11,3,322.25
ORD-007505,West,Clothing,2025-10-24,305.62,164.6,0.32,5,141.02
ORD-007506,West,Electronics,2025-10-21,453.67,305.22,0.01,2,148.45
ORD-007507,West,Clothing,2025-10-27,157.16,98.22,0.1,3,58.94
ORD-007508,West,Groceries,2025-10-06,66.65,45.2,0.33,2,21.45
ORD-007509,West,Furniture,2025-10-07,365.24,277.84,0.02,2,87.4
ORD-007510,West,Clothing,2025-10-18,256.75,159.41,0.29,4,97.34
ORD-007511,West,Electronics,2025-10-13,181.24,112.52,0.2,1,68.72
ORD-007512,West,Furniture,2025-10-26,566.64,376.63,0.24,3,190.01
ORD-007513,West,Clothing,2025-10-27,113.53,69.42,0.14,2,44.11
ORD-007514,West,Furniture,2025-10-18,836.77,517.21,0.27,5,319.56
ORD-007515,West,Electronics,2025-10-10,772.83,505.96,0.23,3,266.87
ORD-007516,West,Groceries,2025-10-12,141.34,95.1,0.18,4,46.24
ORD-007517,West,Furniture,2025-10-26,726.48,500.42,0.3,4,226.06
ORD-007518,West,Clothing,2025-10-20,62.48,34.74,0.2,1,27.74
ORD-007519,West,Electronics,2025-10-16,350.41,223.5,0.02,2,126.91
ORD-007520,West,Electronics,2025-10-25,584.96,374.07,0.27,3,210.89
ORD-007521,West,Electronics,2025-10-21,736.38,496.35,0.02,3,240.03
ORD-007522,West,Electronics,2025-10-08,206.85,132.56,0.3,1,74.29
ORD-007523,West,Furniture,2025-10-23,376.18,258.99,0.23,2,117.19
ORD-007524,West,Electronics,2025-10-26,719.94,409.84,0.32,3,310.1
ORD-007525,West,Electronics,2025-10-20,384.77,229.09,0.04,2,155.68
ORD-007526,West,Clothing,2025-10-13,108.64,68.71,0.09,2,39.93
ORD-007527,West,Electronics,2025-10-27,1006.54,663.39,0.12,5,343.15
ORD-007528,West,Groceries,2025-10-07,100.38,70.8,0.26,3,29.58
ORD-007529,West,Electronics,2025-10-09,680.32,448.16,0.05,3,232.16
ORD-007530,West,Clothing,2025-10-11,54.23,28.93,0.34,1,25.3
ORD-007531,West,Clothing,2025-10-03,79.92,42.65,0.19,1,37.27
ORD-007532,West,Clothing,2025-10-02,310.02,178.65,0.08,5,131.37
ORD-007533,West,Electronics,2025-10-05,912.98,577.38,0.28,5,335.6
ORD-007534,West,Electronics,2025-10-09,208.08,130.77,0.03,1,77.31
ORD-007535,West,Electronics,2025-10-28,1034.11,585.81,0.27,5,448.3
ORD-007536,West,Furniture,2025-10-23,651.36,401.57,0.34,3,249.79
ORD-007537,West,Electronics,2025-10-09,219.4,146.77,0.06,1,72.63
ORD-007538,West,Electronics,2025-10-09,593.88,360.68,0.06,3,233.2
ORD-007539,West,Groceries,2025-10-23,76.07,50.71,0.03,2,25.36
ORD-007540,West,Furniture,2025-10-18,910.32,571.55,0.3,5,338.77
ORD-007541,West,Furniture,2025-10-11,538.06,332.99,0.08,3,205.07
ORD-007542,West,Groceries,2025-10-16,44.63,31.27,0.06,1,13.36
ORD-007543,West,Groceries,2025-10-23,66.2,54.24,0.13,2,11.96
ORD-007544,West,Groceries,2025-10-14,51.58,41.79,0.16,2,9.79
ORD-007545,West,Electronics,2025-10-06,216.44,128.25,0.14,1,88.19
ORD-007546,West,Furniture,2025-10-03,518.56,317.57,0.05,3,200.99
ORD-007547,West,Electronics,2025-10-28,812.33,477.96,0.04,4,334.37
ORD-007548,West,Furniture,2025-10-28,323.12,217.21,0.13,2,105.91
ORD-007549,West,Electronics,2025-10-15,702.02,471.04,0.07,3,230.98
ORD-007550,West,Electronics,2025-10-17,389.36,247.29,0.28,2,142.07
ORD-007551,West,Groceries,2025-10-26,140.76,114.13,0.25,4,26.63
ORD-007552,West,Clothing,2025-10-16,61.71,37.23,0.27,1,24.48
ORD-007553,West,Groceries,2025-10-13,123.5,83.83,0.34,3,39.67
ORD-007554,West,Furniture,2025-10-19,1034.66,806.09,0.02,5,228.57
ORD-007555,West,Furniture,2025-10-25,838.92,594.65,0.18,5,244.27
ORD-007556,West,Clothing,2025-10-26,180.57,112.41,0.19,3,68.16
ORD-007557,West,Clothing,2025-10-06,231.45,139.27,0.0,4,92.18
ORD-007558,West,Clothing,2025-10-05,165.36,106.95,0.22,3,58.41
ORD-007559,West,Groceries,2025-10-28,68.66,52.24,0.16,2,16.42
ORD-007560,West,Clothing,2025-10-20,64.0,38.05,0.08,1,25.95
ORD-007561,West,Clothing,2025-10-25,174.82,94.09,0.35,3,80.73
ORD-007562,West,Electronics,2025-10-21,744.3,475.47,0.04,3,268.83
ORD-007563,West,Electronics,2025-10-17,882.79,601.72,0.34,4,281.07
ORD-007564,West,Clothing,2025-10-12,215.44,117.35,0.24,3,98.09
ORD-007565,West,Furniture,2025-10-25,346.85,222.33,0.14,2,124.52
ORD-007566,West,Clothing,2025-10-25,134.28,83.13,0.06,2,51.15
ORD-007567,West,Groceries,2025-10-17,170.12,122.39,0.33,5,47.73
ORD-007568,West,Clothing,2025-10-05,54.4,30.54,0.29,1,23.86
ORD-007569,West,Clothing,2025-10-14,57.1,36.87,0.3,1,20.23
ORD-007570,West,Furniture,2025-10-21,168.3,112.98,0.33,1,55.32
ORD-007571,West,Clothing,2025-10-03,204.01,118.2,0.08,3,85.81
ORD-007572,West,Groceries,2025-10-04,99.98,80.06,0.05,3,19.92
ORD-007573,West,Furniture,2025-10-18,1085.58,739.82,0.19,5,345.76
ORD-007574,West,Groceries,2025-10-25,123.95,93.02,0.23,4,30.93
ORD-007575,West,Electronics,2025-10-08,579.46,360.61,0.32,2,218.85
ORD-007576,West,Electronics,2025-10-02,447.48,311.85,0.15,2,135.63
ORD-007577,West,Clothing,2025-10-24,60.33,37.22,0.26,1,23.11
ORD-007578,West,Furniture,2025-10-27,639.47,444.27,0.03,4,195.2
ORD-007579,West,Groceries,2025-10-15,103.63,80.81,0.24,3,22.82
ORD-007580,West,Electronics,2025-10-08,574.83,407.14,0.14,3,167.69
ORD-007581,West,Electronics,2025-10-10,1110.51,671.38,0.21,5,439.13
ORD-007582,West,Electronics,2025-10-23,179.56,122.0,0.11,1,57.56
ORD-007583,West,Clothing,2025-10-11,176.71,110.41,0.3,3,66.3
ORD-007584,West,Groceries,2025-10-07,101.76,70.83,0.22,3,30.93
ORD-007585,West,Furniture,2025-10-23,803.74,531.51,0.3,5,272.23
ORD-007586,West,Clothing,2025-10-16,243.48,138.37,0.07,4,105.11
ORD-007587,West,Electronics,2025-10-20,982.82,623.88,0.31,5,358.94
ORD-007588,West,Clothing,2025-10-05,206.13,114.02,0.27,4,92.11
ORD-007589,West,Electronics,2025-10-04,712.25,428.38,0.05,3,283.87
ORD-007590,West,Electronics,2025-10-11,756.9,440.24,0.01,4,316.66
ORD-007591,West,Groceries,2025-10-09,196.7,128.44,0.31,5,68.26
ORD-007592,West,Furniture,2025-10-18,227.54,159.45,0.27,1,68.09
ORD-007593,West,Groceries,2025-10-18,71.37,52.42,0.21,2,18.95
ORD-007594,West,Electronics,2025-10-05,1081.44,651.19,0.29,5,430.25
ORD-007595,West,Electronics,2025-10-17,386.31,251.08,0.09,2,135.23
ORD-007596,West,Electronics,2025-10-14,743.45,458.43,0.22,3,285.02
ORD-007597,West,Groceries,2025-10-18,104.29,78.04,0.17,3,26.25
ORD-007598,West,Furniture,2025-10-16,1210.32,902.93,0.14,5,307.39
ORD-007599,West,Electronics,2025-10-19,228.76,155.31,0.09,1,73.45
ORD-007600,West,Clothing,2025-10-28,327.07,195.52,0.11,4,131.55
ORD-007601,West,Clothing,2025-10-10,48.81,26.61,0.02,1,22.2
ORD-007602,West,Electronics,2025-10-08,398.87,231.87,0.01,2,167.0
ORD-007603,West,Groceries,2025-10-11,90.88,60.26,0.32,3,30.62
ORD-007604,West,Furniture,2025-10-03,535.19,360.8,0.12,3,174.39
ORD-007605,West,Furniture,2025-10-15,968.64,616.92,0.26,4,351.72
ORD-007606,West,Electronics,2025-10-20,227.53,142.72,0.2,1,84.81
ORD-007607,West,Clothing,2025-10-23,58.36,37.91,0.33,1,20.45
ORD-007608,West,Groceries,2025-10-09,68.1,52.9,0.09,2,15.2
ORD-007609,North,Electronics,2025-10-22,581.91,404.02,0.23,3,177.89
ORD-007610,North,Electronics,2025-10-15,436.35,302.94,0.19,2,133.41
ORD-007611,North,Furniture,2025-10-09,315.94,196.06,0.34,2,119.88
ORD-007612,North,Clothing,2025-10-24,191.21,105.86,0.1,3,85.35
ORD-007613,North,Electronics,2025-10-07,900.5,617.9,0.19,4,282.6
ORD-007614,North,Furniture,2025-10-14,644.99,442.55,0.1,3,202.44
ORD-007615,North,Groceries,2025-10-20,148.03,114.63,0.19,4,33.4
ORD-007616,North,Electronics,2025-10-02,226.32,154.72,0.29,1,71.6
ORD-007617,North,Clothing,2025-10-01,57.13,33.14,0.1,1,23.99
ORD-007618,North,Furniture,2025-10-02,931.31,663.03,0.09,5,268.28
ORD-007619,North,Clothing,2025-10-22,77.34,51.47,0.23,1,25.87
ORD-007620,North,Clothing,2025-10-18,111.65,64.6,0.15,2,47.05
ORD-007621,North,Electronics,2025-10-17,738.24,450.35,0.18,3,287.89
ORD-007622,North,Clothing,2025-10-23,297.91,155.61,0.3,5,142.3
ORD-007623,North,Groceries,2025-10-25,38.87,25.38,0.33,1,13.49
ORD-007624,North,Electronics,2025-10-05,655.26,412.54,0.26,3,242.72
ORD-007625,North,Clothing,2025-10-01,254.58,164.57,0.3,4,90.01
ORD-007626,North,Electronics,2025-10-10,876.88,591.44,0.22,3,285.44
ORD-007627,North,Furniture,2025-10-09,379.96,283.66,0.17,2,96.3
ORD-007628,North,Electronics,2025-10-14,683.73,443.42,0.26,3,240.31
ORD-007629,North,Electronics,2025-10-10,502.4,307.03,0.06,3,195.37
ORD-007630,North,Furniture,2025-10-12,872.63,590.83,0.07,5,281.8
ORD-007631,North,Electronics,2025-10-08,412.29,270.08,0.22,2,142.21
ORD-007632,North,Groceries,2025-10-08,130.52,88.53,0.08,3,41.99
ORD-007633,North,Furniture,2025-10-20,163.49,108.59,0.14,1,54.9
